"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,nan,0,68.572,31.9,31.315,0
nan,nan,nan,nan,0,68.641,31.91,31.383,0
nan,nan,nan,nan,0,68.71,31.92,31.452,0
nan,nan,nan,nan,0,68.779,31.93,31.52,0
nan,nan,nan,nan,0,68.849,31.94,31.589,0
nan,nan,nan,nan,0,68.918,31.95,31.657,0
nan,nan,nan,nan,0,68.987,31.96,31.726,0
nan,nan,nan,nan,0,69.056,31.97,31.794,0
nan,nan,nan,nan,0,69.126,31.98,31.863,0
nan,nan,nan,nan,0,69.195,31.99,31.931,0
nan,nan,nan,nan,0,69.264,32,32,0
