# Wall heat-flux
# Time          	patch           	min             	max             	integral        
97              	wall	8.95985175e+01	9.95578107e+02	5.31577924e-01
98              	wall	8.84777699e+01	9.95578103e+02	5.25979746e-01
99              	wall	8.73775747e+01	9.95578102e+02	5.20496688e-01
100             	wall	8.62973730e+01	9.95578102e+02	5.15125625e-01
101             	wall	8.52365898e+01	9.95578101e+02	5.09863536e-01
102             	wall	8.41947012e+01	9.95578101e+02	5.04707516e-01
103             	wall	8.31711968e+01	9.95578098e+02	4.99654766e-01
104             	wall	8.21655982e+01	9.95578099e+02	4.94702581e-01
105             	wall	8.11774288e+01	9.95578098e+02	4.89848350e-01
106             	wall	8.02062192e+01	9.95578098e+02	4.85089552e-01
107             	wall	7.92515231e+01	9.95578097e+02	4.80423760e-01
108             	wall	7.83129430e+01	9.95578099e+02	4.75848619e-01
109             	wall	7.73900315e+01	9.95578100e+02	4.71361859e-01
110             	wall	7.64824127e+01	9.95578099e+02	4.66961286e-01
111             	wall	7.55896922e+01	9.95578101e+02	4.62644776e-01
112             	wall	7.47115030e+01	9.95578100e+02	4.58410278e-01
113             	wall	7.38474832e+01	9.95578100e+02	4.54255804e-01
114             	wall	7.29972925e+01	9.95578100e+02	4.50179435e-01
115             	wall	7.21605790e+01	9.95578101e+02	4.46179314e-01
116             	wall	7.13370422e+01	9.95578102e+02	4.42253638e-01
117             	wall	7.05263566e+01	9.95578102e+02	4.38400666e-01
118             	wall	6.97282103e+01	9.95578102e+02	4.34618707e-01
119             	wall	6.89423146e+01	9.95578103e+02	4.30906128e-01
120             	wall	6.81683924e+01	9.95578104e+02	4.27261344e-01
121             	wall	6.74061492e+01	9.95578103e+02	4.23682816e-01
122             	wall	6.66553253e+01	9.95578102e+02	4.20169054e-01
123             	wall	6.59156652e+01	9.95578104e+02	4.16718615e-01
124             	wall	6.51869203e+01	9.95578104e+02	4.13330098e-01
125             	wall	6.44688481e+01	9.95578104e+02	4.10002142e-01
126             	wall	6.37612064e+01	9.95578104e+02	4.06733429e-01
127             	wall	6.30637684e+01	9.95578104e+02	4.03522677e-01
128             	wall	6.23763253e+01	9.95578105e+02	4.00368642e-01
129             	wall	6.16986482e+01	9.95578103e+02	3.97270117e-01
130             	wall	6.10305255e+01	9.95578104e+02	3.94225928e-01
131             	wall	6.03717523e+01	9.95578103e+02	3.91234936e-01
132             	wall	5.97221493e+01	9.95578103e+02	3.88296032e-01
133             	wall	5.90815163e+01	9.95578105e+02	3.85408139e-01
134             	wall	5.84496655e+01	9.95578105e+02	3.82570211e-01
135             	wall	5.78264200e+01	9.95578108e+02	3.79781231e-01
136             	wall	5.72115987e+01	9.95578105e+02	3.77040207e-01
137             	wall	5.66050426e+01	9.95578106e+02	3.74346177e-01
138             	wall	5.60065898e+01	9.95578103e+02	3.71698202e-01
139             	wall	5.54160724e+01	9.95578106e+02	3.69095372e-01
140             	wall	5.48333330e+01	9.95578108e+02	3.66536798e-01
141             	wall	5.42582215e+01	9.95578104e+02	3.64021616e-01
142             	wall	5.36905994e+01	9.95578105e+02	3.61548986e-01
143             	wall	5.31303117e+01	9.95578107e+02	3.59118082e-01
144             	wall	5.25772329e+01	9.95578106e+02	3.56728110e-01
145             	wall	5.20312097e+01	9.95578105e+02	3.54378289e-01
146             	wall	5.14921148e+01	9.95578105e+02	3.52067860e-01
147             	wall	5.09598303e+01	9.95578106e+02	3.49796086e-01
148             	wall	5.04342326e+01	9.95578106e+02	3.47562244e-01
149             	wall	4.99151902e+01	9.95578105e+02	3.45365631e-01
150             	wall	4.94025919e+01	9.95578105e+02	3.43205560e-01
151             	wall	4.88963180e+01	9.95578107e+02	3.41081362e-01
152             	wall	4.83962589e+01	9.95578106e+02	3.38992385e-01
153             	wall	4.79023055e+01	9.95578105e+02	3.36937991e-01
154             	wall	4.74143417e+01	9.95578106e+02	3.34917556e-01
155             	wall	4.69322852e+01	9.95578107e+02	3.32930473e-01
156             	wall	4.64560236e+01	9.95578107e+02	3.30976153e-01
157             	wall	4.59854448e+01	9.95578105e+02	3.29054012e-01
158             	wall	4.55204656e+01	9.95578107e+02	3.27163484e-01
159             	wall	4.50609912e+01	9.95578107e+02	3.25304017e-01
160             	wall	4.46069300e+01	9.95578106e+02	3.23475070e-01
161             	wall	4.41582099e+01	9.95578105e+02	3.21676115e-01
162             	wall	4.37147110e+01	9.95578106e+02	3.19906637e-01
163             	wall	4.32763765e+01	9.95578103e+02	3.18166130e-01
164             	wall	4.28431098e+01	9.95578105e+02	3.16454099e-01
165             	wall	4.24148152e+01	9.95578106e+02	3.14770063e-01
166             	wall	4.19914750e+01	9.95578106e+02	3.13113549e-01
167             	wall	4.15729423e+01	9.95578108e+02	3.11484095e-01
168             	wall	4.11591666e+01	9.95578108e+02	3.09881247e-01
169             	wall	4.07500758e+01	9.95578106e+02	3.08304563e-01
170             	wall	4.03455969e+01	9.95578106e+02	3.06753608e-01
171             	wall	3.99456645e+01	9.95578105e+02	3.05227962e-01
172             	wall	3.95501851e+01	9.95578105e+02	3.03727206e-01
173             	wall	3.91591229e+01	9.95578105e+02	3.02250935e-01
174             	wall	3.87724078e+01	9.95578105e+02	3.00798749e-01
175             	wall	3.83899706e+01	9.95578105e+02	2.99370257e-01
176             	wall	3.80117458e+01	9.95578105e+02	2.97965077e-01
177             	wall	3.76376797e+01	9.95578106e+02	2.96582836e-01
178             	wall	3.72676943e+01	9.95578104e+02	2.95223163e-01
179             	wall	3.69017579e+01	9.95578106e+02	2.93885700e-01
180             	wall	3.65397848e+01	9.95578106e+02	2.92570093e-01
181             	wall	3.61817338e+01	9.95578105e+02	2.91275995e-01
182             	wall	3.58275420e+01	9.95578104e+02	2.90003068e-01
183             	wall	3.54771567e+01	9.95578105e+02	2.88750975e-01
184             	wall	3.51305430e+01	9.95578106e+02	2.87519393e-01
185             	wall	3.47876437e+01	9.95578108e+02	2.86308000e-01
186             	wall	3.44483947e+01	9.95578106e+02	2.85116481e-01
187             	wall	3.41127565e+01	9.95578104e+02	2.83944526e-01
188             	wall	3.37806701e+01	9.95578105e+02	2.82791833e-01
189             	wall	3.34521186e+01	9.95578105e+02	2.81658104e-01
190             	wall	3.31270224e+01	9.95578106e+02	2.80543049e-01
191             	wall	3.28053547e+01	9.95578105e+02	2.79446378e-01
192             	wall	3.24870735e+01	9.95578105e+02	2.78367810e-01
193             	wall	3.21721261e+01	9.95578106e+02	2.77307068e-01
194             	wall	3.18604765e+01	9.95578105e+02	2.76263880e-01
195             	wall	3.15520816e+01	9.95578105e+02	2.75237978e-01
196             	wall	3.12468973e+01	9.95578105e+02	2.74229098e-01
197             	wall	3.09448860e+01	9.95578106e+02	2.73236984e-01
198             	wall	3.06460266e+01	9.95578104e+02	2.72261384e-01
199             	wall	3.03502574e+01	9.95578105e+02	2.71302044e-01
200             	wall	3.00575551e+01	9.95578105e+02	2.70358721e-01
201             	wall	2.97678987e+01	9.95578107e+02	2.69431173e-01
202             	wall	2.94812427e+01	9.95578105e+02	2.68519166e-01
203             	wall	2.91975527e+01	9.95578105e+02	2.67622462e-01
204             	wall	2.89167936e+01	9.95578105e+02	2.66740832e-01
205             	wall	2.86389277e+01	9.95578106e+02	2.65874052e-01
206             	wall	2.83639360e+01	9.95578105e+02	2.65021899e-01
207             	wall	2.80917937e+01	9.95578106e+02	2.64184154e-01
208             	wall	2.78224622e+01	9.95578105e+02	2.63360601e-01
209             	wall	2.75559236e+01	9.95578106e+02	2.62551029e-01
210             	wall	2.72921318e+01	9.95578107e+02	2.61755227e-01
211             	wall	2.70310965e+01	9.95578107e+02	2.60972990e-01
212             	wall	2.67727675e+01	9.95578105e+02	2.60204117e-01
213             	wall	2.65171088e+01	9.95578105e+02	2.59448407e-01
214             	wall	2.62640975e+01	9.95578103e+02	2.58705663e-01
215             	wall	2.60137174e+01	9.95578105e+02	2.57975692e-01
216             	wall	2.57659503e+01	9.95578105e+02	2.57258304e-01
217             	wall	2.55207836e+01	9.95578106e+02	2.56553312e-01
218             	wall	2.52781806e+01	9.95578106e+02	2.55860526e-01
219             	wall	2.50381249e+01	9.95578107e+02	2.55179766e-01
220             	wall	2.48005958e+01	9.95578106e+02	2.54510852e-01
221             	wall	2.45655679e+01	9.95578106e+02	2.53853605e-01
222             	wall	2.43330336e+01	9.95578107e+02	2.53207852e-01
223             	wall	2.41029793e+01	9.95578106e+02	2.52573419e-01
224             	wall	2.38753828e+01	9.95578107e+02	2.51950135e-01
225             	wall	2.36502111e+01	9.95578107e+02	2.51337834e-01
226             	wall	2.34274552e+01	9.95578108e+02	2.50736346e-01
227             	wall	2.32071034e+01	9.95578107e+02	2.50145511e-01
228             	wall	2.29891387e+01	9.95578107e+02	2.49565168e-01
229             	wall	2.27735347e+01	9.95578106e+02	2.48995156e-01
230             	wall	2.25602969e+01	9.95578106e+02	2.48435319e-01
231             	wall	2.23493673e+01	9.95578105e+02	2.47885501e-01
232             	wall	2.21407866e+01	9.95578105e+02	2.47345551e-01
233             	wall	2.19345139e+01	9.95578105e+02	2.46815316e-01
234             	wall	2.17305295e+01	9.95578105e+02	2.46294645e-01
235             	wall	2.15288207e+01	9.95578106e+02	2.45783395e-01
236             	wall	2.13293807e+01	9.95578106e+02	2.45281419e-01
237             	wall	2.11321827e+01	9.95578106e+02	2.44788574e-01
238             	wall	2.09372100e+01	9.95578107e+02	2.44304716e-01
239             	wall	2.07444924e+01	9.95578106e+02	2.43829710e-01
240             	wall	2.05539632e+01	9.95578107e+02	2.43363414e-01
241             	wall	2.03656387e+01	9.95578107e+02	2.42905695e-01
242             	wall	2.01795109e+01	9.95578106e+02	2.42456417e-01
243             	wall	1.99955503e+01	9.95578105e+02	2.42015446e-01
244             	wall	1.98137495e+01	9.95578105e+02	2.41582653e-01
245             	wall	1.96340943e+01	9.95578106e+02	2.41157908e-01
246             	wall	1.94565770e+01	9.95578107e+02	2.40741084e-01
247             	wall	1.92811918e+01	9.95578105e+02	2.40332054e-01
248             	wall	1.91079048e+01	9.95578106e+02	2.39930693e-01
249             	wall	1.89366986e+01	9.95578105e+02	2.39536878e-01
250             	wall	1.87675866e+01	9.95578106e+02	2.39150489e-01
251             	wall	1.86005539e+01	9.95578105e+02	2.38771406e-01
252             	wall	1.84355705e+01	9.95578106e+02	2.38399509e-01
253             	wall	1.82726226e+01	9.95578105e+02	2.38034682e-01
254             	wall	1.81117163e+01	9.95578104e+02	2.37676811e-01
255             	wall	1.79528401e+01	9.95578106e+02	2.37325783e-01
256             	wall	1.77959571e+01	9.95578106e+02	2.36981482e-01
257             	wall	1.76410655e+01	9.95578107e+02	2.36643801e-01
258             	wall	1.74881626e+01	9.95578108e+02	2.36312628e-01
259             	wall	1.73372298e+01	9.95578107e+02	2.35987855e-01
260             	wall	1.71882296e+01	9.95578107e+02	2.35669377e-01
261             	wall	1.70411902e+01	9.95578104e+02	2.35357089e-01
262             	wall	1.68960805e+01	9.95578105e+02	2.35050887e-01
263             	wall	1.67528861e+01	9.95578104e+02	2.34750669e-01
264             	wall	1.66115721e+01	9.95578106e+02	2.34456329e-01
265             	wall	1.64721564e+01	9.95578104e+02	2.34167773e-01
266             	wall	1.63346205e+01	9.95578105e+02	2.33884901e-01
267             	wall	1.61989427e+01	9.95578104e+02	2.33607615e-01
268             	wall	1.60651119e+01	9.95578105e+02	2.33335820e-01
269             	wall	1.59331117e+01	9.95578106e+02	2.33069422e-01
270             	wall	1.58029327e+01	9.95578106e+02	2.32808328e-01
271             	wall	1.56745552e+01	9.95578104e+02	2.32552445e-01
272             	wall	1.55479597e+01	9.95578105e+02	2.32301683e-01
273             	wall	1.54231424e+01	9.95578105e+02	2.32055951e-01
274             	wall	1.53000787e+01	9.95578106e+02	2.31815164e-01
275             	wall	1.51787518e+01	9.95578106e+02	2.31579232e-01
276             	wall	1.50591598e+01	9.95578107e+02	2.31348071e-01
277             	wall	1.49412929e+01	9.95578107e+02	2.31121596e-01
278             	wall	1.48251220e+01	9.95578106e+02	2.30899725e-01
279             	wall	1.47106343e+01	9.95578106e+02	2.30682374e-01
280             	wall	1.45978220e+01	9.95578105e+02	2.30469464e-01
281             	wall	1.44866711e+01	9.95578107e+02	2.30260913e-01
282             	wall	1.43771536e+01	9.95578107e+02	2.30056645e-01
283             	wall	1.42692491e+01	9.95578104e+02	2.29856579e-01
284             	wall	1.41629614e+01	9.95578106e+02	2.29660643e-01
285             	wall	1.40582660e+01	9.95578106e+02	2.29468758e-01
286             	wall	1.39551462e+01	9.95578107e+02	2.29280852e-01
287             	wall	1.38535952e+01	9.95578107e+02	2.29096853e-01
288             	wall	1.37535938e+01	9.95578105e+02	2.28916686e-01
289             	wall	1.36551121e+01	9.95578105e+02	2.28740281e-01
290             	wall	1.35581585e+01	9.95578103e+02	2.28567573e-01
291             	wall	1.34627043e+01	9.95578103e+02	2.28398488e-01
292             	wall	1.33687313e+01	9.95578106e+02	2.28232960e-01
293             	wall	1.32762371e+01	9.95578106e+02	2.28070923e-01
294             	wall	1.31851895e+01	9.95578106e+02	2.27912311e-01
295             	wall	1.30955645e+01	9.95578105e+02	2.27757056e-01
296             	wall	1.30073757e+01	9.95578106e+02	2.27605101e-01
297             	wall	1.29206056e+01	9.95578105e+02	2.27456379e-01
298             	wall	1.28352151e+01	9.95578104e+02	2.27310831e-01
299             	wall	1.27512125e+01	9.95578104e+02	2.27168396e-01
300             	wall	1.26685604e+01	9.95578104e+02	2.27029014e-01
301             	wall	1.25872517e+01	9.95578105e+02	2.26892627e-01
302             	wall	1.25072693e+01	9.95578106e+02	2.26759175e-01
303             	wall	1.24286009e+01	9.95578106e+02	2.26628602e-01
304             	wall	1.23512424e+01	9.95578105e+02	2.26500854e-01
305             	wall	1.22751401e+01	9.95578106e+02	2.26375874e-01
306             	wall	1.22003063e+01	9.95578105e+02	2.26253608e-01
307             	wall	1.21267300e+01	9.95578105e+02	2.26134005e-01
308             	wall	1.20543768e+01	9.95578106e+02	2.26017012e-01
309             	wall	1.19832514e+01	9.95578107e+02	2.25902576e-01
310             	wall	1.19133341e+01	9.95578106e+02	2.25790648e-01
311             	wall	1.18446137e+01	9.95578106e+02	2.25681179e-01
312             	wall	1.17770507e+01	9.95578106e+02	2.25574116e-01
313             	wall	1.17106506e+01	9.95578105e+02	2.25469416e-01
314             	wall	1.16453855e+01	9.95578105e+02	2.25367032e-01
315             	wall	1.15812587e+01	9.95578105e+02	2.25266914e-01
316             	wall	1.15182552e+01	9.95578104e+02	2.25169017e-01
317             	wall	1.14563620e+01	9.95578103e+02	2.25073300e-01
318             	wall	1.13955364e+01	9.95578103e+02	2.24979717e-01
319             	wall	1.13357826e+01	9.95578105e+02	2.24888222e-01
320             	wall	1.12770827e+01	9.95578105e+02	2.24798777e-01
321             	wall	1.12194196e+01	9.95578106e+02	2.24711336e-01
322             	wall	1.11627849e+01	9.95578107e+02	2.24625861e-01
323             	wall	1.11071696e+01	9.95578107e+02	2.24542309e-01
324             	wall	1.10525377e+01	9.95578108e+02	2.24460643e-01
325             	wall	1.09988870e+01	9.95578106e+02	2.24380823e-01
326             	wall	1.09462137e+01	9.95578107e+02	2.24302811e-01
327             	wall	1.08945006e+01	9.95578105e+02	2.24226570e-01
328             	wall	1.08437256e+01	9.95578105e+02	2.24152063e-01
329             	wall	1.07938720e+01	9.95578105e+02	2.24079253e-01
330             	wall	1.07449219e+01	9.95578106e+02	2.24008105e-01
331             	wall	1.06968657e+01	9.95578108e+02	2.23938584e-01
332             	wall	1.06497197e+01	9.95578106e+02	2.23870659e-01
333             	wall	1.06034459e+01	9.95578106e+02	2.23804293e-01
334             	wall	1.05580301e+01	9.95578105e+02	2.23739454e-01
335             	wall	1.05134610e+01	9.95578105e+02	2.23676111e-01
336             	wall	1.04697311e+01	9.95578106e+02	2.23614229e-01
337             	wall	1.04268184e+01	9.95578105e+02	2.23553780e-01
338             	wall	1.03847177e+01	9.95578106e+02	2.23494732e-01
339             	wall	1.03434073e+01	9.95578106e+02	2.23437054e-01
340             	wall	1.03028829e+01	9.95578107e+02	2.23380719e-01
341             	wall	1.02631491e+01	9.95578106e+02	2.23325699e-01
342             	wall	1.02241630e+01	9.95578105e+02	2.23271962e-01
343             	wall	1.01859110e+01	9.95578106e+02	2.23219483e-01
344             	wall	1.01483997e+01	9.95578105e+02	2.23168233e-01
345             	wall	1.01116115e+01	9.95578105e+02	2.23118188e-01
346             	wall	1.00755434e+01	9.95578106e+02	2.23069320e-01
347             	wall	1.00401665e+01	9.95578105e+02	2.23021604e-01
348             	wall	1.00054806e+01	9.95578106e+02	2.22975015e-01
349             	wall	9.97147834e+00	9.95578106e+02	2.22929527e-01
350             	wall	9.93813517e+00	9.95578106e+02	2.22885116e-01
351             	wall	9.90545042e+00	9.95578106e+02	2.22841760e-01
352             	wall	9.87341356e+00	9.95578105e+02	2.22799436e-01
353             	wall	9.84201391e+00	9.95578104e+02	2.22758120e-01
354             	wall	9.81123499e+00	9.95578105e+02	2.22717788e-01
355             	wall	9.78106510e+00	9.95578104e+02	2.22678422e-01
356             	wall	9.75149292e+00	9.95578104e+02	2.22639996e-01
357             	wall	9.72251087e+00	9.95578106e+02	2.22602493e-01
358             	wall	9.69411962e+00	9.95578105e+02	2.22565891e-01
359             	wall	9.66629544e+00	9.95578104e+02	2.22530171e-01
360             	wall	9.63903858e+00	9.95578107e+02	2.22495312e-01
361             	wall	9.61232623e+00	9.95578107e+02	2.22461294e-01
362             	wall	9.58615992e+00	9.95578107e+02	2.22428097e-01
363             	wall	9.56052584e+00	9.95578107e+02	2.22395707e-01
364             	wall	9.53540406e+00	9.95578107e+02	2.22364100e-01
365             	wall	9.51082130e+00	9.95578106e+02	2.22333265e-01
366             	wall	9.48669896e+00	9.95578107e+02	2.22303174e-01
367             	wall	9.46309100e+00	9.95578106e+02	2.22273821e-01
368             	wall	9.43998699e+00	9.95578106e+02	2.22245187e-01
369             	wall	9.41735864e+00	9.95578107e+02	2.22217253e-01
370             	wall	9.39520048e+00	9.95578106e+02	2.22190003e-01
371             	wall	9.37350381e+00	9.95578105e+02	2.22163422e-01
372             	wall	9.35224593e+00	9.95578105e+02	2.22137495e-01
373             	wall	9.33144227e+00	9.95578106e+02	2.22112207e-01
374             	wall	9.31107674e+00	9.95578107e+02	2.22087541e-01
375             	wall	9.29113322e+00	9.95578107e+02	2.22063485e-01
376             	wall	9.27161529e+00	9.95578106e+02	2.22040025e-01
377             	wall	9.25251144e+00	9.95578106e+02	2.22017146e-01
378             	wall	9.23380534e+00	9.95578106e+02	2.21994835e-01
379             	wall	9.21549716e+00	9.95578103e+02	2.21973077e-01
380             	wall	9.19758120e+00	9.95578105e+02	2.21951861e-01
381             	wall	9.18004652e+00	9.95578104e+02	2.21931175e-01
382             	wall	9.16289552e+00	9.95578105e+02	2.21911006e-01
383             	wall	9.14611211e+00	9.95578105e+02	2.21891341e-01
384             	wall	9.12968325e+00	9.95578107e+02	2.21872169e-01
385             	wall	9.11360263e+00	9.95578104e+02	2.21853477e-01
386             	wall	9.09787278e+00	9.95578107e+02	2.21835258e-01
387             	wall	9.08247559e+00	9.95578107e+02	2.21817493e-01
388             	wall	9.06741191e+00	9.95578105e+02	2.21800177e-01
389             	wall	9.05268769e+00	9.95578104e+02	2.21783298e-01
390             	wall	9.03828276e+00	9.95578104e+02	2.21766845e-01
391             	wall	9.02419652e+00	9.95578104e+02	2.21750810e-01
392             	wall	9.01041705e+00	9.95578104e+02	2.21735182e-01
393             	wall	8.99694005e+00	9.95578104e+02	2.21719950e-01
394             	wall	8.98374756e+00	9.95578105e+02	2.21705105e-01
395             	wall	8.97085389e+00	9.95578105e+02	2.21690637e-01
396             	wall	8.95825767e+00	9.95578105e+02	2.21676540e-01
397             	wall	8.94593355e+00	9.95578105e+02	2.21662804e-01
398             	wall	8.93387445e+00	9.95578106e+02	2.21649416e-01
399             	wall	8.92208641e+00	9.95578106e+02	2.21636373e-01
400             	wall	8.91054936e+00	9.95578104e+02	2.21623664e-01
401             	wall	8.89927972e+00	9.95578103e+02	2.21611281e-01
402             	wall	8.88825198e+00	9.95578104e+02	2.21599218e-01
403             	wall	8.87748405e+00	9.95578105e+02	2.21587463e-01
404             	wall	8.86697518e+00	9.95578105e+02	2.21576012e-01
405             	wall	8.85668463e+00	9.95578105e+02	2.21564858e-01
406             	wall	8.84663750e+00	9.95578104e+02	2.21553991e-01
407             	wall	8.83679893e+00	9.95578104e+02	2.21543406e-01
408             	wall	8.82718803e+00	9.95578105e+02	2.21533095e-01
409             	wall	8.81779824e+00	9.95578106e+02	2.21523051e-01
410             	wall	8.80862545e+00	9.95578106e+02	2.21513268e-01
411             	wall	8.79965633e+00	9.95578106e+02	2.21503740e-01
412             	wall	8.79089775e+00	9.95578105e+02	2.21494461e-01
413             	wall	8.78235160e+00	9.95578106e+02	2.21485426e-01
414             	wall	8.77399782e+00	9.95578107e+02	2.21476627e-01
415             	wall	8.76582928e+00	9.95578106e+02	2.21468057e-01
416             	wall	8.75784406e+00	9.95578106e+02	2.21459712e-01
417             	wall	8.75002868e+00	9.95578107e+02	2.21451587e-01
418             	wall	8.74243551e+00	9.95578106e+02	2.21443675e-01
419             	wall	8.73500837e+00	9.95578106e+02	2.21435972e-01
420             	wall	8.72773852e+00	9.95578106e+02	2.21428470e-01
421             	wall	8.72064430e+00	9.95578106e+02	2.21421169e-01
422             	wall	8.71371626e+00	9.95578106e+02	2.21414058e-01
