# Wall heat-flux
# Time          	patch           	min             	max             	integral        
421             	wall	2.49588365e+01	1.39013023e+03	3.58254542e-01
422             	wall	2.49574616e+01	1.39013023e+03	3.58253519e-01
423             	wall	2.49561222e+01	1.39013023e+03	3.58252530e-01
424             	wall	2.49548314e+01	1.39013023e+03	3.58251577e-01
425             	wall	2.49535800e+01	1.39013023e+03	3.58250657e-01
426             	wall	2.49523654e+01	1.39013023e+03	3.58249770e-01
427             	wall	2.49511948e+01	1.39013023e+03	3.58248915e-01
428             	wall	2.49500595e+01	1.39013023e+03	3.58248089e-01
429             	wall	2.49489603e+01	1.39013023e+03	3.58247293e-01
430             	wall	2.49478992e+01	1.39013023e+03	3.58246525e-01
431             	wall	2.49468660e+01	1.39013023e+03	3.58245786e-01
432             	wall	2.49458641e+01	1.39013023e+03	3.58245072e-01
433             	wall	2.49449014e+01	1.39013023e+03	3.58244385e-01
434             	wall	2.49439690e+01	1.39013023e+03	3.58243719e-01
435             	wall	2.49430673e+01	1.39013023e+03	3.58243080e-01
436             	wall	2.49421957e+01	1.39013023e+03	3.58242463e-01
437             	wall	2.49413512e+01	1.39013023e+03	3.58241867e-01
438             	wall	2.49405509e+01	1.39013023e+03	3.58241295e-01
439             	wall	2.49397664e+01	1.39013023e+03	3.58240743e-01
440             	wall	2.49390069e+01	1.39013023e+03	3.58240211e-01
441             	wall	2.49382738e+01	1.39013023e+03	3.58239697e-01
442             	wall	2.49376001e+01	1.39013023e+03	3.58239227e-01
443             	wall	2.49369447e+01	1.39013023e+03	3.58238775e-01
444             	wall	2.49363095e+01	1.39013023e+03	3.58238340e-01
445             	wall	2.49356885e+01	1.39013023e+03	3.58237919e-01
446             	wall	2.49351001e+01	1.39013023e+03	3.58237513e-01
447             	wall	2.49345222e+01	1.39013023e+03	3.58237120e-01
448             	wall	2.49339722e+01	1.39013023e+03	3.58236743e-01
449             	wall	2.49334385e+01	1.39013023e+03	3.58236379e-01
450             	wall	2.49329217e+01	1.39013023e+03	3.58236026e-01
451             	wall	2.49324107e+01	1.39013023e+03	3.58235684e-01
452             	wall	2.49319136e+01	1.39013023e+03	3.58235355e-01
453             	wall	2.49314419e+01	1.39013023e+03	3.58235037e-01
454             	wall	2.49309826e+01	1.39013023e+03	3.58234731e-01
455             	wall	2.49305374e+01	1.39013023e+03	3.58234435e-01
456             	wall	2.49300992e+01	1.39013023e+03	3.58234148e-01
457             	wall	2.49296938e+01	1.39013023e+03	3.58233873e-01
458             	wall	2.49292921e+01	1.39013023e+03	3.58233606e-01
459             	wall	2.49289018e+01	1.39013023e+03	3.58233349e-01
460             	wall	2.49285339e+01	1.39013023e+03	3.58233102e-01
461             	wall	2.49281829e+01	1.39013023e+03	3.58232862e-01
462             	wall	2.49278307e+01	1.39013023e+03	3.58232631e-01
463             	wall	2.49274942e+01	1.39013023e+03	3.58232409e-01
464             	wall	2.49271740e+01	1.39013023e+03	3.58232196e-01
465             	wall	2.49268595e+01	1.39013023e+03	3.58231988e-01
466             	wall	2.49265655e+01	1.39013023e+03	3.58231789e-01
467             	wall	2.49262620e+01	1.39013023e+03	3.58231597e-01
468             	wall	2.49259715e+01	1.39013023e+03	3.58231410e-01
469             	wall	2.49256945e+01	1.39013023e+03	3.58231232e-01
470             	wall	2.49254222e+01	1.39013023e+03	3.58231059e-01
471             	wall	2.49251611e+01	1.39013023e+03	3.58230890e-01
472             	wall	2.49248989e+01	1.39013023e+03	3.58230729e-01
473             	wall	2.49246588e+01	1.39013023e+03	3.58230574e-01
474             	wall	2.49244109e+01	1.39013023e+03	3.58230423e-01
475             	wall	2.49241734e+01	1.39013023e+03	3.58230278e-01
476             	wall	2.49239590e+01	1.39013023e+03	3.58230138e-01
477             	wall	2.49237507e+01	1.39013023e+03	3.58230004e-01
478             	wall	2.49235838e+01	1.39013023e+03	3.58229899e-01
479             	wall	2.49234259e+01	1.39013023e+03	3.58229799e-01
480             	wall	2.49232655e+01	1.39013023e+03	3.58229703e-01
481             	wall	2.49231137e+01	1.39013023e+03	3.58229610e-01
482             	wall	2.49229705e+01	1.39013023e+03	3.58229519e-01
483             	wall	2.49228189e+01	1.39013023e+03	3.58229432e-01
484             	wall	2.49226769e+01	1.39013023e+03	3.58229346e-01
485             	wall	2.49225466e+01	1.39013023e+03	3.58229263e-01
486             	wall	2.49224233e+01	1.39013023e+03	3.58229183e-01
487             	wall	2.49222959e+01	1.39013023e+03	3.58229105e-01
488             	wall	2.49221697e+01	1.39013023e+03	3.58229027e-01
489             	wall	2.49220450e+01	1.39013023e+03	3.58228955e-01
490             	wall	2.49219168e+01	1.39013023e+03	3.58228881e-01
491             	wall	2.49217993e+01	1.39013023e+03	3.58228811e-01
492             	wall	2.49216870e+01	1.39013023e+03	3.58228743e-01
493             	wall	2.49215817e+01	1.39013023e+03	3.58228677e-01
494             	wall	2.49214760e+01	1.39013023e+03	3.58228614e-01
495             	wall	2.49213729e+01	1.39013023e+03	3.58228550e-01
496             	wall	2.49212729e+01	1.39013023e+03	3.58228489e-01
497             	wall	2.49211758e+01	1.39013023e+03	3.58228430e-01
498             	wall	2.49210652e+01	1.39013023e+03	3.58228371e-01
499             	wall	2.49209752e+01	1.39013023e+03	3.58228317e-01
500             	wall	2.49208838e+01	1.39013023e+03	3.58228263e-01
501             	wall	2.49208034e+01	1.39013023e+03	3.58228210e-01
502             	wall	2.49207276e+01	1.39013023e+03	3.58228160e-01
503             	wall	2.49206463e+01	1.39013023e+03	3.58228112e-01
504             	wall	2.49205618e+01	1.39013023e+03	3.58228063e-01
505             	wall	2.49204806e+01	1.39013023e+03	3.58228017e-01
506             	wall	2.49203994e+01	1.39013023e+03	3.58227972e-01
507             	wall	2.49203196e+01	1.39013023e+03	3.58227927e-01
508             	wall	2.49202388e+01	1.39013023e+03	3.58227885e-01
509             	wall	2.49201672e+01	1.39013023e+03	3.58227842e-01
510             	wall	2.49201012e+01	1.39013023e+03	3.58227802e-01
511             	wall	2.49200297e+01	1.39013023e+03	3.58227763e-01
512             	wall	2.49199748e+01	1.39013023e+03	3.58227726e-01
513             	wall	2.49199134e+01	1.39013023e+03	3.58227689e-01
514             	wall	2.49198562e+01	1.39013023e+03	3.58227653e-01
515             	wall	2.49197918e+01	1.39013023e+03	3.58227617e-01
516             	wall	2.49197318e+01	1.39013023e+03	3.58227584e-01
517             	wall	2.49196800e+01	1.39013023e+03	3.58227551e-01
518             	wall	2.49196217e+01	1.39013023e+03	3.58227519e-01
519             	wall	2.49195698e+01	1.39013023e+03	3.58227489e-01
520             	wall	2.49195109e+01	1.39013023e+03	3.58227458e-01
521             	wall	2.49194597e+01	1.39013023e+03	3.58227429e-01
522             	wall	2.49194076e+01	1.39013023e+03	3.58227400e-01
523             	wall	2.49193568e+01	1.39013023e+03	3.58227372e-01
524             	wall	2.49193084e+01	1.39013023e+03	3.58227345e-01
525             	wall	2.49192720e+01	1.39013023e+03	3.58227320e-01
526             	wall	2.49192272e+01	1.39013023e+03	3.58227294e-01
527             	wall	2.49191891e+01	1.39013023e+03	3.58227270e-01
528             	wall	2.49191385e+01	1.39013023e+03	3.58227247e-01
529             	wall	2.49190947e+01	1.39013023e+03	3.58227223e-01
530             	wall	2.49190550e+01	1.39013023e+03	3.58227201e-01
531             	wall	2.49190550e+01	1.39013023e+03	3.58227201e-01
532             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
533             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
534             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
535             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
536             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
537             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
538             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
539             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
540             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
541             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
542             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
543             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
544             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
545             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
546             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
547             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
548             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
549             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
550             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
551             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
552             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
553             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
554             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
555             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
556             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
557             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
558             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
559             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
560             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
561             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
562             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
563             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
564             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
565             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
566             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
567             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
568             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
569             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
570             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
571             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
572             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
573             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
574             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
575             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
576             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
577             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
578             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
579             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
580             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
581             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
582             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
583             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
584             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
585             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
586             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
587             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
588             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
589             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
590             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
591             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
592             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
593             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
594             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
595             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
596             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
597             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
598             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
599             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
600             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
601             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
602             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
603             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
604             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
605             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
606             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
607             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
608             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
609             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
610             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
611             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
612             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
613             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
614             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
615             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
616             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
617             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
618             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
619             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
620             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
621             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
622             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
623             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
624             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
625             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
626             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
627             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
628             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
629             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
630             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
631             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
632             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
633             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
634             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
635             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
636             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
637             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
638             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
639             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
640             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
641             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
642             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
643             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
644             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
645             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
646             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
647             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
648             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
649             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
650             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
651             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
652             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
653             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
654             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
655             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
656             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
657             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
658             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
659             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
660             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
661             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
662             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
663             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
664             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
665             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
666             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
667             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
668             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
669             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
670             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
671             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
672             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
673             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
674             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
675             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
676             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
677             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
678             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
679             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
680             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
681             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
682             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
683             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
684             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
685             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
686             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
687             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
688             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
689             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
690             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
691             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
692             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
693             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
694             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
695             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
696             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
697             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
698             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
699             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
700             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
701             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
702             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
703             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
704             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
705             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
706             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
707             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
708             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
709             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
710             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
711             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
712             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
713             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
714             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
715             	wall	2.49190048e+01	1.39013023e+03	3.58227178e-01
716             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
717             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
718             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
719             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
720             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
721             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
722             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
723             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
724             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
725             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
726             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
727             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
728             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
729             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
730             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
731             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
732             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
733             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
734             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
735             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
736             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
737             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
738             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
739             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
740             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
741             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
742             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
743             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
744             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
745             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
746             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
747             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
748             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
749             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
750             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
751             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
752             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
753             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
754             	wall	2.49189501e+01	1.39013023e+03	3.58227156e-01
755             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
756             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
757             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
758             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
759             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
760             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
761             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
762             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
763             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
764             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
765             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
766             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
767             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
768             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
769             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
770             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
771             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
772             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
773             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
774             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
775             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
776             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
777             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
778             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
779             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
780             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
781             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
782             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
783             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
784             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
785             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
786             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
787             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
788             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
789             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
790             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
791             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
792             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
793             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
794             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
795             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
796             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
797             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
798             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
799             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
800             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
801             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
802             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
803             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
804             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
805             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
806             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
807             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
808             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
809             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
810             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
811             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
812             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
813             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
814             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
815             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
816             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
817             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
818             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
819             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
820             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
821             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
822             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
823             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
824             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
825             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
826             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
827             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
828             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
829             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
830             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
831             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
832             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
833             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
834             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
835             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
836             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
837             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
838             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
839             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
840             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
841             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
842             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
843             	wall	2.49189377e+01	1.39013023e+03	3.58227140e-01
