# Wall heat-flux
# Time          	patch           	min             	max             	integral        
70              	wall	3.24589300e+02	2.99703536e+03	1.89579357e+00
71              	wall	3.22814239e+02	2.99703528e+03	1.88681951e+00
72              	wall	3.21084256e+02	2.99703521e+03	1.87810126e+00
73              	wall	3.19394923e+02	2.99703515e+03	1.86962731e+00
74              	wall	3.17748567e+02	2.99703509e+03	1.86138683e+00
75              	wall	3.16143124e+02	2.99703504e+03	1.85336958e+00
76              	wall	3.14577086e+02	2.99703500e+03	1.84556590e+00
77              	wall	3.13048262e+02	2.99703495e+03	1.83796669e+00
78              	wall	3.11554971e+02	2.99703492e+03	1.83056335e+00
79              	wall	3.10095632e+02	2.99703488e+03	1.82334776e+00
80              	wall	3.08668858e+02	2.99703485e+03	1.81631224e+00
81              	wall	3.07273363e+02	2.99703482e+03	1.80944955e+00
82              	wall	3.05907791e+02	2.99703480e+03	1.80275284e+00
83              	wall	3.04570920e+02	2.99703478e+03	1.79621563e+00
84              	wall	3.03261326e+02	2.99703476e+03	1.78983177e+00
85              	wall	3.01978027e+02	2.99703474e+03	1.78359544e+00
86              	wall	3.00719771e+02	2.99703473e+03	1.77750108e+00
87              	wall	2.99485804e+02	2.99703472e+03	1.77154355e+00
88              	wall	2.98274815e+02	2.99703471e+03	1.76571790e+00
89              	wall	2.97086191e+02	2.99703470e+03	1.76001945e+00
90              	wall	2.95918819e+02	2.99703470e+03	1.75444374e+00
91              	wall	2.94772120e+02	2.99703469e+03	1.74898657e+00
92              	wall	2.93644933e+02	2.99703469e+03	1.74364393e+00
93              	wall	2.92537207e+02	2.99703469e+03	1.73841199e+00
94              	wall	2.91447863e+02	2.99703469e+03	1.73328711e+00
95              	wall	2.90376564e+02	2.99703469e+03	1.72826580e+00
96              	wall	2.89321779e+02	2.99703469e+03	1.72334474e+00
97              	wall	2.88282014e+02	2.99703470e+03	1.71852076e+00
98              	wall	2.87258432e+02	2.99703471e+03	1.71379082e+00
99              	wall	2.86249736e+02	2.99703471e+03	1.70915201e+00
100             	wall	2.85256445e+02	2.99703472e+03	1.70460153e+00
101             	wall	2.84276506e+02	2.99703473e+03	1.70013672e+00
102             	wall	2.83308570e+02	2.99703474e+03	1.69575502e+00
103             	wall	2.82354333e+02	2.99703475e+03	1.69145397e+00
104             	wall	2.81386697e+02	2.99703476e+03	1.68723122e+00
105             	wall	2.80431961e+02	2.99703478e+03	1.68308451e+00
106             	wall	2.79489695e+02	2.99703479e+03	1.67901167e+00
107             	wall	2.78559470e+02	2.99703481e+03	1.67501063e+00
108             	wall	2.77640906e+02	2.99703482e+03	1.67107938e+00
109             	wall	2.76733625e+02	2.99703484e+03	1.66721601e+00
110             	wall	2.75837255e+02	2.99703485e+03	1.66341867e+00
111             	wall	2.74951470e+02	2.99703487e+03	1.65968559e+00
112             	wall	2.74075925e+02	2.99703489e+03	1.65601507e+00
113             	wall	2.73210300e+02	2.99703490e+03	1.65240548e+00
114             	wall	2.72354275e+02	2.99703492e+03	1.64885523e+00
115             	wall	2.71507565e+02	2.99703494e+03	1.64536282e+00
116             	wall	2.70669875e+02	2.99703496e+03	1.64192678e+00
117             	wall	2.69840935e+02	2.99703498e+03	1.63854572e+00
118             	wall	2.69020459e+02	2.99703500e+03	1.63521828e+00
119             	wall	2.68208206e+02	2.99703502e+03	1.63194316e+00
120             	wall	2.67403931e+02	2.99703504e+03	1.62871911e+00
121             	wall	2.66607388e+02	2.99703506e+03	1.62554493e+00
122             	wall	2.65818354e+02	2.99703508e+03	1.62241946e+00
123             	wall	2.65036610e+02	2.99703511e+03	1.61934158e+00
124             	wall	2.64261913e+02	2.99703513e+03	1.61631021e+00
125             	wall	2.63494093e+02	2.99703515e+03	1.61332431e+00
126             	wall	2.62732927e+02	2.99703517e+03	1.61038290e+00
127             	wall	2.61978232e+02	2.99703520e+03	1.60748499e+00
128             	wall	2.61229823e+02	2.99703522e+03	1.60462967e+00
129             	wall	2.60487513e+02	2.99703524e+03	1.60181603e+00
130             	wall	2.59751146e+02	2.99703526e+03	1.59904321e+00
131             	wall	2.59020544e+02	2.99703529e+03	1.59631037e+00
132             	wall	2.58295549e+02	2.99703531e+03	1.59361670e+00
133             	wall	2.57575994e+02	2.99703533e+03	1.59096142e+00
134             	wall	2.56861925e+02	2.99703536e+03	1.58834375e+00
135             	wall	2.56152804e+02	2.99703538e+03	1.58576304e+00
136             	wall	2.55448546e+02	2.99703539e+03	1.58321856e+00
137             	wall	2.54749288e+02	2.99703541e+03	1.58070963e+00
138             	wall	2.54054887e+02	2.99703544e+03	1.57823559e+00
139             	wall	2.53365076e+02	2.99703546e+03	1.57579583e+00
140             	wall	2.52679724e+02	2.99703548e+03	1.57338975e+00
141             	wall	2.51998787e+02	2.99703551e+03	1.57101674e+00
142             	wall	2.51322172e+02	2.99703553e+03	1.56867622e+00
143             	wall	2.50649704e+02	2.99703555e+03	1.56636766e+00
144             	wall	2.49981279e+02	2.99703558e+03	1.56409051e+00
145             	wall	2.49316816e+02	2.99703560e+03	1.56184424e+00
146             	wall	2.48656209e+02	2.99703562e+03	1.55962836e+00
147             	wall	2.47999371e+02	2.99703564e+03	1.55744236e+00
148             	wall	2.47346192e+02	2.99703567e+03	1.55528579e+00
149             	wall	2.46696600e+02	2.99703569e+03	1.55315817e+00
150             	wall	2.46050492e+02	2.99703571e+03	1.55105906e+00
151             	wall	2.45407776e+02	2.99703573e+03	1.54898802e+00
152             	wall	2.44768369e+02	2.99703575e+03	1.54694464e+00
153             	wall	2.44132213e+02	2.99703578e+03	1.54492850e+00
154             	wall	2.43499200e+02	2.99703580e+03	1.54293920e+00
155             	wall	2.42869263e+02	2.99703582e+03	1.54097638e+00
156             	wall	2.42242332e+02	2.99703584e+03	1.53903964e+00
157             	wall	2.41618328e+02	2.99703586e+03	1.53712863e+00
158             	wall	2.40997200e+02	2.99703588e+03	1.53524301e+00
159             	wall	2.40378877e+02	2.99703590e+03	1.53338242e+00
160             	wall	2.39763285e+02	2.99703592e+03	1.53154655e+00
161             	wall	2.39150364e+02	2.99703594e+03	1.52973506e+00
162             	wall	2.38540049e+02	2.99703596e+03	1.52794766e+00
163             	wall	2.37932289e+02	2.99703598e+03	1.52618404e+00
164             	wall	2.37327046e+02	2.99703600e+03	1.52444391e+00
165             	wall	2.36724240e+02	2.99703602e+03	1.52272698e+00
166             	wall	2.36123827e+02	2.99703603e+03	1.52103298e+00
167             	wall	2.35525760e+02	2.99703605e+03	1.51936165e+00
168             	wall	2.34929976e+02	2.99703607e+03	1.51771272e+00
169             	wall	2.34336447e+02	2.99703609e+03	1.51608594e+00
170             	wall	2.33745123e+02	2.99703610e+03	1.51448106e+00
171             	wall	2.33155957e+02	2.99703612e+03	1.51289785e+00
172             	wall	2.32568906e+02	2.99703614e+03	1.51133607e+00
173             	wall	2.31983919e+02	2.99703615e+03	1.50979549e+00
174             	wall	2.31400971e+02	2.99703617e+03	1.50827589e+00
175             	wall	2.30820011e+02	2.99703619e+03	1.50677705e+00
176             	wall	2.30241010e+02	2.99703620e+03	1.50529874e+00
177             	wall	2.29663923e+02	2.99703622e+03	1.50384074e+00
178             	wall	2.29088697e+02	2.99703623e+03	1.50240285e+00
179             	wall	2.28515291e+02	2.99703625e+03	1.50098484e+00
180             	wall	2.27943682e+02	2.99703626e+03	1.49958653e+00
181             	wall	2.27373824e+02	2.99703628e+03	1.49820771e+00
182             	wall	2.26805696e+02	2.99703629e+03	1.49684819e+00
183             	wall	2.26239272e+02	2.99703631e+03	1.49550779e+00
184             	wall	2.25674512e+02	2.99703632e+03	1.49418633e+00
185             	wall	2.25111390e+02	2.99703633e+03	1.49288364e+00
186             	wall	2.24549873e+02	2.99703634e+03	1.49159955e+00
187             	wall	2.23989939e+02	2.99703636e+03	1.49033388e+00
188             	wall	2.23431569e+02	2.99703637e+03	1.48908647e+00
189             	wall	2.22874736e+02	2.99703638e+03	1.48785717e+00
190             	wall	2.22319404e+02	2.99703639e+03	1.48664580e+00
191             	wall	2.21765555e+02	2.99703640e+03	1.48545222e+00
192             	wall	2.21213167e+02	2.99703642e+03	1.48427626e+00
193             	wall	2.20662212e+02	2.99703643e+03	1.48311778e+00
194             	wall	2.20112677e+02	2.99703644e+03	1.48197662e+00
195             	wall	2.19564539e+02	2.99703645e+03	1.48085263e+00
196             	wall	2.19017778e+02	2.99703646e+03	1.47974566e+00
197             	wall	2.18472372e+02	2.99703647e+03	1.47865556e+00
198             	wall	2.17928315e+02	2.99703648e+03	1.47758219e+00
199             	wall	2.17385580e+02	2.99703649e+03	1.47652541e+00
200             	wall	2.16844133e+02	2.99703650e+03	1.47548505e+00
201             	wall	2.16303972e+02	2.99703651e+03	1.47446099e+00
202             	wall	2.15765089e+02	2.99703651e+03	1.47345308e+00
203             	wall	2.15227468e+02	2.99703652e+03	1.47246118e+00
204             	wall	2.14691101e+02	2.99703653e+03	1.47148514e+00
205             	wall	2.14155964e+02	2.99703654e+03	1.47052482e+00
206             	wall	2.13622057e+02	2.99703655e+03	1.46958009e+00
207             	wall	2.13089374e+02	2.99703656e+03	1.46865080e+00
208             	wall	2.12557910e+02	2.99703656e+03	1.46773681e+00
209             	wall	2.12027662e+02	2.99703657e+03	1.46683799e+00
210             	wall	2.11498636e+02	2.99703658e+03	1.46595420e+00
211             	wall	2.10970810e+02	2.99703659e+03	1.46508529e+00
212             	wall	2.10444206e+02	2.99703659e+03	1.46423113e+00
213             	wall	2.09918814e+02	2.99703660e+03	1.46339158e+00
214             	wall	2.09394656e+02	2.99703661e+03	1.46256649e+00
215             	wall	2.08871743e+02	2.99703661e+03	1.46175574e+00
216             	wall	2.08350087e+02	2.99703662e+03	1.46095918e+00
217             	wall	2.07829712e+02	2.99703662e+03	1.46017667e+00
218             	wall	2.07310630e+02	2.99703663e+03	1.45940807e+00
219             	wall	2.06792866e+02	2.99703664e+03	1.45865325e+00
220             	wall	2.06276444e+02	2.99703664e+03	1.45791206e+00
221             	wall	2.05761405e+02	2.99703665e+03	1.45718436e+00
222             	wall	2.05247779e+02	2.99703665e+03	1.45647001e+00
223             	wall	2.04735590e+02	2.99703666e+03	1.45576887e+00
224             	wall	2.04224902e+02	2.99703666e+03	1.45508080e+00
225             	wall	2.03715749e+02	2.99703667e+03	1.45440565e+00
226             	wall	2.03208174e+02	2.99703667e+03	1.45374328e+00
227             	wall	2.02702220e+02	2.99703667e+03	1.45309355e+00
228             	wall	2.02197943e+02	2.99703668e+03	1.45245630e+00
229             	wall	2.01695404e+02	2.99703668e+03	1.45183140e+00
230             	wall	2.01194661e+02	2.99703669e+03	1.45121870e+00
231             	wall	2.00695770e+02	2.99703669e+03	1.45061805e+00
232             	wall	2.00198801e+02	2.99703669e+03	1.45002931e+00
233             	wall	1.99703805e+02	2.99703670e+03	1.44945232e+00
234             	wall	1.99210869e+02	2.99703670e+03	1.44888694e+00
235             	wall	1.98720042e+02	2.99703671e+03	1.44833302e+00
236             	wall	1.98231404e+02	2.99703671e+03	1.44779040e+00
237             	wall	1.97745022e+02	2.99703671e+03	1.44725894e+00
238             	wall	1.97260968e+02	2.99703672e+03	1.44673849e+00
239             	wall	1.96779324e+02	2.99703672e+03	1.44622889e+00
240             	wall	1.96300164e+02	2.99703672e+03	1.44573000e+00
241             	wall	1.95823558e+02	2.99703672e+03	1.44524166e+00
242             	wall	1.95349569e+02	2.99703673e+03	1.44476372e+00
243             	wall	1.94878285e+02	2.99703673e+03	1.44429603e+00
244             	wall	1.94409782e+02	2.99703673e+03	1.44383844e+00
245             	wall	1.93944122e+02	2.99703673e+03	1.44339079e+00
246             	wall	1.93481381e+02	2.99703674e+03	1.44295294e+00
247             	wall	1.93021646e+02	2.99703674e+03	1.44252473e+00
248             	wall	1.92564962e+02	2.99703674e+03	1.44210602e+00
249             	wall	1.92111423e+02	2.99703674e+03	1.44169665e+00
250             	wall	1.91661087e+02	2.99703674e+03	1.44129648e+00
251             	wall	1.91214026e+02	2.99703675e+03	1.44090535e+00
252             	wall	1.90770312e+02	2.99703675e+03	1.44052312e+00
253             	wall	1.90330008e+02	2.99703675e+03	1.44014965e+00
254             	wall	1.89893165e+02	2.99703675e+03	1.43978478e+00
255             	wall	1.89459856e+02	2.99703675e+03	1.43942837e+00
256             	wall	1.89030141e+02	2.99703675e+03	1.43908028e+00
257             	wall	1.88604080e+02	2.99703675e+03	1.43874037e+00
258             	wall	1.88181724e+02	2.99703676e+03	1.43840850e+00
259             	wall	1.87763135e+02	2.99703676e+03	1.43808452e+00
260             	wall	1.87348366e+02	2.99703676e+03	1.43776830e+00
261             	wall	1.86937465e+02	2.99703676e+03	1.43745970e+00
262             	wall	1.86530482e+02	2.99703676e+03	1.43715859e+00
263             	wall	1.86127471e+02	2.99703676e+03	1.43686484e+00
264             	wall	1.85728504e+02	2.99703676e+03	1.43657831e+00
265             	wall	1.85333572e+02	2.99703677e+03	1.43629887e+00
266             	wall	1.84942756e+02	2.99703677e+03	1.43602641e+00
267             	wall	1.84556069e+02	2.99703677e+03	1.43576078e+00
268             	wall	1.84173565e+02	2.99703677e+03	1.43550186e+00
269             	wall	1.83795308e+02	2.99703677e+03	1.43524954e+00
270             	wall	1.83421302e+02	2.99703677e+03	1.43500369e+00
271             	wall	1.83051606e+02	2.99703677e+03	1.43476419e+00
272             	wall	1.82686224e+02	2.99703677e+03	1.43453092e+00
273             	wall	1.82325216e+02	2.99703677e+03	1.43430377e+00
274             	wall	1.81968607e+02	2.99703677e+03	1.43408261e+00
275             	wall	1.81616409e+02	2.99703677e+03	1.43386734e+00
276             	wall	1.81268665e+02	2.99703677e+03	1.43365783e+00
277             	wall	1.80925393e+02	2.99703677e+03	1.43345399e+00
278             	wall	1.80586626e+02	2.99703677e+03	1.43325570e+00
279             	wall	1.80252378e+02	2.99703677e+03	1.43306286e+00
280             	wall	1.79922674e+02	2.99703678e+03	1.43287535e+00
281             	wall	1.79597536e+02	2.99703678e+03	1.43269307e+00
282             	wall	1.79276983e+02	2.99703678e+03	1.43251593e+00
283             	wall	1.78961012e+02	2.99703678e+03	1.43234381e+00
284             	wall	1.78649645e+02	2.99703678e+03	1.43217662e+00
285             	wall	1.78342902e+02	2.99703678e+03	1.43201425e+00
286             	wall	1.78040775e+02	2.99703678e+03	1.43185662e+00
287             	wall	1.77743279e+02	2.99703678e+03	1.43170363e+00
288             	wall	1.77450421e+02	2.99703678e+03	1.43155517e+00
289             	wall	1.77162220e+02	2.99703678e+03	1.43141117e+00
290             	wall	1.76878672e+02	2.99703678e+03	1.43127152e+00
291             	wall	1.76599774e+02	2.99703678e+03	1.43113613e+00
292             	wall	1.76325541e+02	2.99703678e+03	1.43100492e+00
293             	wall	1.76055963e+02	2.99703678e+03	1.43087780e+00
294             	wall	1.75791044e+02	2.99703678e+03	1.43075468e+00
295             	wall	1.75530764e+02	2.99703678e+03	1.43063547e+00
296             	wall	1.75275126e+02	2.99703678e+03	1.43052009e+00
297             	wall	1.75024116e+02	2.99703678e+03	1.43040845e+00
298             	wall	1.74777737e+02	2.99703678e+03	1.43030048e+00
299             	wall	1.74535969e+02	2.99703678e+03	1.43019608e+00
300             	wall	1.74298798e+02	2.99703678e+03	1.43009518e+00
301             	wall	1.74066208e+02	2.99703678e+03	1.42999770e+00
302             	wall	1.73838186e+02	2.99703678e+03	1.42990356e+00
303             	wall	1.73614706e+02	2.99703678e+03	1.42981267e+00
304             	wall	1.73395744e+02	2.99703678e+03	1.42972496e+00
305             	wall	1.73181275e+02	2.99703678e+03	1.42964036e+00
306             	wall	1.72971282e+02	2.99703678e+03	1.42955879e+00
307             	wall	1.72765747e+02	2.99703678e+03	1.42948017e+00
308             	wall	1.72564640e+02	2.99703678e+03	1.42940444e+00
309             	wall	1.72367910e+02	2.99703678e+03	1.42933151e+00
310             	wall	1.72175547e+02	2.99703678e+03	1.42926132e+00
311             	wall	1.71987488e+02	2.99703678e+03	1.42919379e+00
312             	wall	1.71803717e+02	2.99703678e+03	1.42912884e+00
313             	wall	1.71624179e+02	2.99703678e+03	1.42906640e+00
314             	wall	1.71448846e+02	2.99703678e+03	1.42900640e+00
315             	wall	1.71277664e+02	2.99703678e+03	1.42894877e+00
316             	wall	1.71110594e+02	2.99703678e+03	1.42889343e+00
317             	wall	1.70947581e+02	2.99703678e+03	1.42884033e+00
318             	wall	1.70788573e+02	2.99703678e+03	1.42878939e+00
319             	wall	1.70633533e+02	2.99703678e+03	1.42874056e+00
320             	wall	1.70482410e+02	2.99703678e+03	1.42869376e+00
321             	wall	1.70335152e+02	2.99703678e+03	1.42864892e+00
322             	wall	1.70191685e+02	2.99703678e+03	1.42860600e+00
323             	wall	1.70051969e+02	2.99703678e+03	1.42856493e+00
324             	wall	1.69915968e+02	2.99703678e+03	1.42852564e+00
325             	wall	1.69783633e+02	2.99703678e+03	1.42848809e+00
326             	wall	1.69654868e+02	2.99703678e+03	1.42845221e+00
327             	wall	1.69529635e+02	2.99703678e+03	1.42841795e+00
328             	wall	1.69407878e+02	2.99703678e+03	1.42838525e+00
329             	wall	1.69289536e+02	2.99703678e+03	1.42835406e+00
330             	wall	1.69174548e+02	2.99703678e+03	1.42832433e+00
331             	wall	1.69062863e+02	2.99703678e+03	1.42829601e+00
332             	wall	1.68954421e+02	2.99703678e+03	1.42826905e+00
333             	wall	1.68849167e+02	2.99703678e+03	1.42824340e+00
334             	wall	1.68747027e+02	2.99703678e+03	1.42821902e+00
335             	wall	1.68647943e+02	2.99703678e+03	1.42819585e+00
336             	wall	1.68551870e+02	2.99703678e+03	1.42817387e+00
337             	wall	1.68458749e+02	2.99703678e+03	1.42815301e+00
338             	wall	1.68368501e+02	2.99703678e+03	1.42813325e+00
339             	wall	1.68281069e+02	2.99703678e+03	1.42811453e+00
340             	wall	1.68196406e+02	2.99703678e+03	1.42809683e+00
341             	wall	1.68114444e+02	2.99703678e+03	1.42808009e+00
342             	wall	1.68035125e+02	2.99703678e+03	1.42806429e+00
343             	wall	1.67958383e+02	2.99703678e+03	1.42804939e+00
344             	wall	1.67884159e+02	2.99703678e+03	1.42803534e+00
345             	wall	1.67812388e+02	2.99703678e+03	1.42802213e+00
346             	wall	1.67743020e+02	2.99703678e+03	1.42800971e+00
347             	wall	1.67676007e+02	2.99703678e+03	1.42799805e+00
348             	wall	1.67611266e+02	2.99703678e+03	1.42798712e+00
349             	wall	1.67548750e+02	2.99703678e+03	1.42797688e+00
350             	wall	1.67488396e+02	2.99703678e+03	1.42796732e+00
351             	wall	1.67430157e+02	2.99703678e+03	1.42795840e+00
352             	wall	1.67373971e+02	2.99703678e+03	1.42795009e+00
353             	wall	1.67319782e+02	2.99703678e+03	1.42794236e+00
354             	wall	1.67267537e+02	2.99703678e+03	1.42793520e+00
355             	wall	1.67217183e+02	2.99703678e+03	1.42792857e+00
356             	wall	1.67168651e+02	2.99703678e+03	1.42792245e+00
357             	wall	1.67121903e+02	2.99703678e+03	1.42791681e+00
358             	wall	1.67076884e+02	2.99703678e+03	1.42791164e+00
359             	wall	1.67033538e+02	2.99703678e+03	1.42790691e+00
360             	wall	1.66991816e+02	2.99703678e+03	1.42790260e+00
361             	wall	1.66951678e+02	2.99703678e+03	1.42789868e+00
362             	wall	1.66913069e+02	2.99703678e+03	1.42789515e+00
363             	wall	1.66875936e+02	2.99703678e+03	1.42789197e+00
364             	wall	1.66840232e+02	2.99703678e+03	1.42788914e+00
365             	wall	1.66805911e+02	2.99703678e+03	1.42788663e+00
366             	wall	1.66772931e+02	2.99703678e+03	1.42788442e+00
367             	wall	1.66741253e+02	2.99703678e+03	1.42788250e+00
368             	wall	1.66710819e+02	2.99703678e+03	1.42788086e+00
369             	wall	1.66681592e+02	2.99703678e+03	1.42787948e+00
370             	wall	1.66653532e+02	2.99703678e+03	1.42787834e+00
371             	wall	1.66626619e+02	2.99703678e+03	1.42787742e+00
372             	wall	1.66600782e+02	2.99703678e+03	1.42787673e+00
373             	wall	1.66575987e+02	2.99703678e+03	1.42787624e+00
374             	wall	1.66552195e+02	2.99703678e+03	1.42787594e+00
375             	wall	1.66529379e+02	2.99703678e+03	1.42787581e+00
376             	wall	1.66507509e+02	2.99703678e+03	1.42787586e+00
377             	wall	1.66486542e+02	2.99703678e+03	1.42787606e+00
378             	wall	1.66466447e+02	2.99703678e+03	1.42787641e+00
379             	wall	1.66447186e+02	2.99703678e+03	1.42787689e+00
380             	wall	1.66428729e+02	2.99703678e+03	1.42787750e+00
381             	wall	1.66411050e+02	2.99703678e+03	1.42787823e+00
382             	wall	1.66394105e+02	2.99703678e+03	1.42787907e+00
383             	wall	1.66377871e+02	2.99703678e+03	1.42788001e+00
384             	wall	1.66362332e+02	2.99703678e+03	1.42788104e+00
385             	wall	1.66347458e+02	2.99703678e+03	1.42788216e+00
386             	wall	1.66333216e+02	2.99703678e+03	1.42788336e+00
387             	wall	1.66319570e+02	2.99703678e+03	1.42788462e+00
388             	wall	1.66306520e+02	2.99703678e+03	1.42788596e+00
389             	wall	1.66294025e+02	2.99703678e+03	1.42788735e+00
390             	wall	1.66282050e+02	2.99703678e+03	1.42788880e+00
391             	wall	1.66270605e+02	2.99703678e+03	1.42789029e+00
392             	wall	1.66259653e+02	2.99703678e+03	1.42789183e+00
393             	wall	1.66249158e+02	2.99703678e+03	1.42789341e+00
394             	wall	1.66239120e+02	2.99703678e+03	1.42789502e+00
395             	wall	1.66229519e+02	2.99703678e+03	1.42789667e+00
396             	wall	1.66220329e+02	2.99703678e+03	1.42789833e+00
397             	wall	1.66211536e+02	2.99703678e+03	1.42790002e+00
398             	wall	1.66203126e+02	2.99703678e+03	1.42790173e+00
399             	wall	1.66195078e+02	2.99703678e+03	1.42790345e+00
400             	wall	1.66187366e+02	2.99703678e+03	1.42790519e+00
401             	wall	1.66179985e+02	2.99703678e+03	1.42790693e+00
402             	wall	1.66172920e+02	2.99703678e+03	1.42790868e+00
403             	wall	1.66166163e+02	2.99703678e+03	1.42791043e+00
404             	wall	1.66159696e+02	2.99703678e+03	1.42791218e+00
405             	wall	1.66153495e+02	2.99703678e+03	1.42791393e+00
406             	wall	1.66147560e+02	2.99703678e+03	1.42791568e+00
407             	wall	1.66141881e+02	2.99703678e+03	1.42791742e+00
408             	wall	1.66136446e+02	2.99703678e+03	1.42791916e+00
409             	wall	1.66131228e+02	2.99703678e+03	1.42792088e+00
410             	wall	1.66126242e+02	2.99703678e+03	1.42792260e+00
411             	wall	1.66121466e+02	2.99703678e+03	1.42792431e+00
412             	wall	1.66116885e+02	2.99703678e+03	1.42792600e+00
413             	wall	1.66112497e+02	2.99703678e+03	1.42792767e+00
414             	wall	1.66108288e+02	2.99703678e+03	1.42792933e+00
415             	wall	1.66104238e+02	2.99703678e+03	1.42793098e+00
416             	wall	1.66100368e+02	2.99703678e+03	1.42793261e+00
417             	wall	1.66096666e+02	2.99703678e+03	1.42793422e+00
418             	wall	1.66093115e+02	2.99703678e+03	1.42793581e+00
419             	wall	1.66089698e+02	2.99703678e+03	1.42793738e+00
420             	wall	1.66086418e+02	2.99703678e+03	1.42793893e+00
421             	wall	1.66083267e+02	2.99703678e+03	1.42794046e+00
422             	wall	1.66080248e+02	2.99703678e+03	1.42794197e+00
